Electrical Conductivity (dS/m),Moisture (%),pH,Temperature (°C),Salinity (ppm),Humidity (%),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg),Soil Type,Crop Type,Fertilizer
0.716350177,20.81348183,7.506661927,17.49754653,5.957889839,19.26225324,166.241646,10.12157699,279.8912231,Sandy,chickpea,DAP
0.150506158,16.77319627,6.991111891,17.88277637,6.037856816,19.19840682,170.4946443,11.48966264,374.5772968,Loamy,chickpea,DAP
0.176080805,28.10593993,8.719561437,17.47791193,6.967622184,17.38610967,178.419421,14.19136581,388.7012965,Sandy,chickpea,DAP
0.284873379,16.29841168,8.685593892,21.22750715,3.093550865,18.49681443,191.8007828,16.41960249,390.3455233,Clayey,chickpea,NPK
0.26918952,18.66612309,8.002683524,19.48034408,8.920300772,13.86743472,186.2277551,14.0376478,399.6857963,Clayey,chickpea,NPK
0.265196126,16.23544302,6.467083356,20.79664086,5.999549363,13.91979037,186.16023,14.11751761,392.2999673,Loamy,chickpea,Compost
0.242426931,25.40683943,8.495908155,19.94067953,1.985609558,19.05245243,184.9582096,15.00068543,392.4923554,Clayey,chickpea,NPK
0.301217922,16.69104917,6.5643617,18.46741961,5.96520469,15.71014128,190.5137046,14.51529008,393.2965597,Clayey,chickpea,NPK
0.213724909,25.20261621,6.482438043,18.61537245,12.0291068,18.78115064,190.3829707,14.98297718,396.7208925,Loamy,chickpea,Compost
0.18253997,17.99775629,7.972888049,20.97730347,7.926211149,20.62399575,189.2255179,12.42748183,394.5617215,Clayey,chickpea,NPK
0.244649141,17.54617351,8.122162206,20.64651711,6.043332484,16.21367899,171.8759255,12.21862128,378.2788965,Loamy,chickpea,DAP
0.25496329,10.41985296,7.208474338,16.6835755,7.096118425,16.61054544,169.6710944,12.49152844,393.0471634,Sandy,chickpea,Vermicompost
0.284922341,26.18314851,6.515886231,20.5448909,3.060911743,15.75195291,194.3138605,16.55971446,390.5534002,Sandy,chickpea,DAP
0.265761289,21.25532903,7.565727656,16.23552969,9.072003351,15.36518223,185.7499626,16.01583372,389.9910893,Sandy,chickpea,DAP
0.28683086,22.00377278,7.670704609,19.24012745,5.971927349,16.19982096,187.0730098,14.00399988,393.0320988,Sandy,chickpea,DAP
0.159367477,10.21914655,8.479737624,16.96379993,1.964977321,15.36474715,184.1891996,15.17749862,390.7178741,Loamy,chickpea,DAP
0.21677158,21.22420854,6.66068045,19.09115869,6.003409671,19.38664122,190.3244767,14.94504764,390.8864467,Loamy,chickpea,DAP
0.176520237,29.26429213,8.089385604,19.14620766,11.90914532,19.67484,189.9955726,14.38071963,386.383379,Loamy,chickpea,DAP
0.184398964,12.79602265,6.209222574,17.13705576,8.089071627,14.19642377,187.0556688,14.50906925,396.5696014,Loamy,chickpea,Compost
0.327301055,19.9195697,6.037045653,17.95815392,5.928757035,15.86344098,172.8752024,12.35708397,376.451745,Sandy,chickpea,Vermicompost
0.239309772,28.18999357,7.653542572,18.19495903,7.080602608,17.37736133,178.9764811,13.48139961,389.2677217,Sandy,chickpea,DAP
0.289204656,14.93890427,7.838144308,17.24245245,2.916716444,17.17279779,190.7376981,16.09776534,392.0000139,Sandy,chickpea,Vermicompost
0.283113863,29.4855067,6.764113791,17.02063153,9.064524986,19.40351803,182.8399733,14.39141849,397.7056735,Sandy,chickpea,DAP
0.30948113,25.75470834,6.624724671,20.7958871,5.930392505,14.97216523,184.059389,14.29935756,391.8177399,Sandy,chickpea,DAP
0.240263709,18.76458961,6.124720781,18.17822772,1.907626323,15.3027293,185.5591102,15.46100721,392.1456637,Clayey,chickpea,NPK
0.207690388,19.74835167,8.858968078,18.91404577,6.04389789,20.42386878,187.6302516,15.36213138,393.6481001,Loamy,chickpea,DAP
0.219251769,25.09446216,8.630705592,17.27276738,11.95605306,19.89868107,188.8661198,14.62058748,393.521011,Loamy,chickpea,DAP
0.209524299,23.06990312,8.164553808,18.76641418,8.042899231,15.45238668,188.3655627,13.57202962,395.0221676,Loamy,chickpea,DAP
0.272245212,12.11759261,6.18522962,18.41223747,6.01101705,15.08607076,175.0471465,11.36794749,376.3019883,Sandy,chickpea,Vermicompost
0.228077236,11.39164681,7.999270585,19.2701138,6.921761478,16.43855157,169.2969741,14.15979338,389.7736987,Loamy,chickpea,DAP
0.232431597,27.50556248,7.892384012,19.45225946,3.086426015,17.30964525,191.8689936,15.93308816,390.5303799,Clayey,chickpea,NPK
0.21454723,13.30119771,6.980754806,17.9031048,8.990462835,20.69507413,186.4564163,16.36614163,389.0682411,Loamy,chickpea,DAP
0.197711068,24.18249458,6.171848009,19.79605822,6.046889456,14.60180925,185.8925872,14.61646038,393.1686727,Loamy,chickpea,Compost
0.264045858,30.03006164,8.88975877,17.85620679,2.000204114,17.16411059,184.8017986,16.11052446,393.3012138,Sandy,chickpea,DAP
0.285392858,27.06155069,8.783862839,19.47314982,6.020872295,17.77433807,188.7532008,14.4883399,391.8607526,Clayey,chickpea,NPK
0.291486439,20.44589362,8.688780593,19.09240882,11.96055472,17.95126399,189.6829779,14.64944342,384.1697383,Sandy,chickpea,DAP
0.23701587,22.78107889,8.07227003,18.02465565,7.940072061,18.14198889,187.3319682,13.97088681,398.396028,Clayey,chickpea,NPK
0.231545662,18.06248093,6.121538998,18.55218193,6.008514041,16.09131732,187.9465288,15.28631408,395.2323058,Clayey,chickpea,NPK
0.242831856,22.8766349,7.513586465,17.15531413,6.988043795,13.50129393,172.3115855,13.15109799,377.0136855,Clayey,chickpea,NPK
0.222818415,14.94842732,8.351798852,18.51974766,2.978022643,18.31215113,178.3521094,12.59960792,391.9915625,Clayey,chickpea,NPK
0.246665482,21.46596093,6.298701208,18.33730901,9.034513439,14.12295037,192.6369476,17.03989392,392.0911084,Clayey,chickpea,NPK
0.256361998,26.78941136,6.628097785,18.52226793,6.038101326,18.18587967,184.1651914,14.89103884,397.5121986,Loamy,chickpea,DAP
0.315300946,24.71783061,6.926332217,18.42519399,1.909184011,16.62158905,186.1271921,14.18874698,391.5231852,Loamy,chickpea,DAP
0.229444889,26.36158426,7.84889343,19.74323788,5.967748899,19.98139672,186.2723674,14.71555941,390.7908235,Clayey,chickpea,NPK
0.238509773,19.54087004,7.1985319,20.74360031,11.98235291,19.2820276,190.8073816,16.41850346,393.411033,Sandy,chickpea,Vermicompost
0.285113667,18.49964749,6.600262743,17.85515766,7.919378432,16.12650763,189.6311397,14.86545999,395.6119719,Sandy,chickpea,Vermicompost
0.231692201,21.73920053,7.790865746,17.57375887,5.947180173,14.98078501,190.4048659,12.25160258,397.1020023,Sandy,chickpea,DAP
0.246949275,21.96852932,6.350024295,18.76732795,6.910328359,14.52125778,174.4825702,11.60958008,375.5439852,Clayey,chickpea,NPK
0.205680126,21.09154626,8.291436207,17.76607124,3.09924842,17.06473098,168.7906571,12.74669613,392.6113652,Loamy,chickpea,DAP
0.273615477,24.92156774,6.431329944,20.56084475,9.047311441,17.62381687,193.2080579,16.72183453,392.6548438,Loamy,chickpea,Compost
0.21960298,29.93355934,6.661175094,19.83320354,5.917490031,18.98341537,182.9885997,15.49109626,387.2035464,Sandy,chickpea,DAP
0.217006117,28.99511842,8.176730094,19.14639401,1.904049876,18.08836663,187.1108984,14.79002357,391.6305064,Sandy,chickpea,DAP
0.239717649,11.64772058,7.6780284,19.19679238,6.04385756,16.04888693,183.4077443,14.7129991,393.2140996,Clayey,chickpea,NPK
0.261500723,21.72310337,6.504448513,19.1624909,11.98783843,18.4315139,189.1329332,14.99345738,391.9431875,Loamy,chickpea,DAP
0.299005385,18.14413075,7.072570585,18.71061046,8.057359342,16.09179964,189.3602832,14.04063319,384.4203771,Sandy,chickpea,Vermicompost
0.164008402,24.02023397,7.383939989,19.01989341,6.084695208,14.78793165,188.1194079,15.07942055,394.9093815,Clayey,chickpea,NPK
0.211832965,14.21653092,6.426223152,18.68926938,7.019860078,18.45439017,188.840732,13.69750495,397.6858252,Loamy,chickpea,Compost
0.317737307,11.8605318,7.872027188,17.81135773,2.937421685,17.44365285,173.8354055,12.69380027,374.9638685,Clayey,chickpea,NPK
0.274076862,15.88547866,7.016185267,19.36699708,9.056438807,17.55450894,178.0702685,12.91910358,389.0283707,Clayey,chickpea,NPK
0.269701574,19.97726801,7.614745356,19.75404506,6.091162349,20.14425453,193.5409182,16.72879464,392.6236925,Sandy,chickpea,Vermicompost
0.290248408,28.16303038,6.702096624,19.75030725,2.016046257,16.19514214,185.1012483,14.40252208,399.0885585,Loamy,chickpea,DAP
0.265949115,11.71929185,6.828273705,20.3400301,6.036399489,14.33495853,183.9022158,15.27288254,392.6788624,Loamy,chickpea,DAP
0.219359184,30.06806677,8.005020534,19.89541827,11.96749494,15.32996331,184.7200372,16.06909284,392.5873831,Clayey,chickpea,NPK
0.230936116,27.42319967,7.529505946,20.10632468,7.976305539,13.99459503,189.8244441,15.01254037,393.2359801,Sandy,chickpea,DAP
0.251011339,26.56949516,7.689794442,17.08315083,6.0469309,16.82416803,188.2915912,14.44443529,395.5670788,Loamy,chickpea,DAP
0.276707232,26.60878758,7.311938038,20.02289612,7.08555422,16.11543515,188.7213663,13.36288053,398.0713049,Clayey,chickpea,NPK
0.291324055,19.73401322,7.322015837,20.68369775,3.025797677,21.46182236,171.7928764,11.57030612,376.3918932,Sandy,chickpea,Vermicompost
0.25113424,28.40406077,7.787104611,16.75046658,9.057969582,19.11205827,167.9728745,13.48967953,390.1982497,Clayey,chickpea,NPK
0.280151629,13.37424663,6.331225024,16.84729363,5.934327003,16.86123942,193.5896697,15.88885616,389.928874,Sandy,chickpea,Vermicompost
0.229829518,26.92254364,6.404955867,21.10929365,1.942391818,13.73312406,184.4852517,16.06027432,389.2727952,Loamy,chickpea,Compost
0.244996393,12.74716361,7.59152457,21.0277873,6.006406937,17.35826564,183.9638044,14.90681347,392.4361687,Clayey,chickpea,NPK
0.220196688,27.02233689,7.206827177,19.80538985,11.93531084,19.75809837,183.9877015,14.60781143,391.1049568,Loamy,chickpea,DAP
0.239579267,28.87952897,7.513752696,16.96081295,8.026999014,15.01078129,188.3501584,15.63820727,391.4181557,Clayey,chickpea,NPK
0.319000534,13.25332022,7.473100794,17.46474395,5.958330637,15.58109778,188.3182447,14.79311431,384.1146528,Clayey,chickpea,NPK
0.233799516,27.34247756,6.65729875,18.46368874,7.058306524,15.97490049,188.7373505,13.7342301,395.885927,Loamy,chickpea,DAP
0.237558295,12.91205066,7.514156501,18.91101368,3.061622069,17.86503572,192.0201352,16.48676831,393.1050567,Sandy,chickpea,Vermicompost
0.229398194,28.39493427,7.308389086,19.5493097,8.992757491,17.27719868,182.9786077,14.80420421,390.4332754,Clayey,chickpea,NPK
0.287828014,22.85524382,6.498168823,19.07013943,5.936162127,15.21983564,184.8692453,14.06310845,390.8302764,Clayey,chickpea,NPK
0.193594227,14.92042238,7.821095997,20.48287131,2.029354992,15.9141853,185.6160027,16.29521897,391.6800323,Sandy,chickpea,Vermicompost
0.196559802,11.35867045,6.40256532,19.94592261,6.098557404,17.98599495,188.2952783,15.77112431,391.0014462,Loamy,chickpea,Compost
0.224264463,16.88110218,8.375669489,19.0408094,12.02451818,17.29075229,190.320959,14.16506996,398.959474,Loamy,chickpea,DAP
0.218654125,13.21857971,8.677411939,19.35415822,7.907154938,16.18151376,189.42383,15.54572437,385.2776872,Loamy,chickpea,DAP
0.259083326,11.59162192,7.813037249,17.86215615,5.903458795,15.74450578,188.0656371,13.94510986,398.2060748,Loamy,chickpea,DAP
0.203050025,11.11572955,6.364097143,20.56709389,6.964072394,20.6494554,189.5900942,14.49359907,397.494333,Clayey,chickpea,NPK
0.233734819,15.09191085,7.133726242,18.81491967,2.939156761,16.87804202,170.8484374,11.73428568,376.5216518,Sandy,chickpea,Vermicompost
0.532260056,22.36482882,8.092992345,20.94515438,2.962610241,15.62843846,105.4764588,10.31681189,171.2088217,Loamy,chickpea,DAP
0.526019064,22.9466659,7.683089126,17.75524963,4.188961133,18.84221349,163.0223776,1.74601795,669.0192146,Loamy,chickpea,DAP
0.462706051,10.734776,7.130930383,20.22708058,7.451723754,14.75609529,230.5602865,9.444086914,312.4751047,Clayey,chickpea,NPK
1.102224326,24.73521115,8.895623644,18.12396117,17.96512896,17.72627895,315.8101386,8.535851185,413.6210331,Clayey,chickpea,NPK
0.226999355,26.60205462,7.872897607,17.41946304,4.147249394,14.96467106,128.8047534,11.80740762,341.9239949,Loamy,chickpea,DAP
0.471582103,13.76882227,7.467113217,19.09615342,2.881676509,19.87989271,179.7094461,14.02572559,323.6049268,Loamy,chickpea,DAP
0.562289048,16.83398187,7.1209298,17.78324513,4.700529867,15.84335327,133.8906773,8.413024335,342.3467705,Clayey,chickpea,NPK
1.058534746,11.83614403,7.295971576,18.08144774,18.03122741,14.10491322,315.0891612,8.729311426,398.8934762,Loamy,chickpea,DAP
0.455168172,27.42859166,5.714799181,18.02537509,3.183096417,21.62649414,128.3306752,7.500709202,324.5241896,Sandy,kidneybeans,DAP
0.553135463,25.05136671,5.735140517,19.81375409,4.726202839,18.28694035,135.7374015,9.78469056,341.6410206,Loamy,kidneybeans,Compost
0.544063512,17.87075838,5.894039566,22.60250616,3.877171075,21.80409814,163.7177599,17.71916458,380.4677756,Loamy,kidneybeans,Compost
0.66374299,25.66921076,5.898162446,16.68473778,4.147935688,22.86084512,248.1143662,12.96718052,252.044384,Loamy,kidneybeans,Compost
0.672609133,26.56981349,5.909649696,22.96056871,4.206896015,23.35125506,251.0309428,14.16528516,241.5584693,Sandy,kidneybeans,DAP
0.767585208,9.940297779,5.920062735,17.39604681,4.738212416,19.42803458,341.0985902,13.05140805,364.9893225,Loamy,kidneybeans,Compost
0.501630035,16.53656515,5.757077177,19.89417355,2.858705591,19.92189203,164.2767698,14.48004305,345.2572432,Loamy,kidneybeans,Compost
0.522295647,20.62964967,5.564796321,20.24247769,4.04986969,22.47971092,224.1278841,11.32380831,258.1674502,Clayey,kidneybeans,NPK
0.529518619,26.84034833,5.681703083,17.76149239,2.873715339,23.54119141,105.637306,10.23992324,164.1206414,Clayey,kidneybeans,NPK
0.517083225,18.48262642,5.795012393,22.25100434,4.103039528,24.20548486,161.8690901,10.79806647,341.0001023,Sandy,kidneybeans,Vermicompost
0.493897142,24.91944543,5.745865851,19.9559873,7.525736867,17.75237222,231.1104298,8.376048506,313.398116,Loamy,kidneybeans,Compost
1.057845638,13.75366833,5.543590357,17.5136798,18.08290575,19.12811448,313.908877,9.244061707,416.5171552,Clayey,kidneybeans,NPK
0.152535074,28.7574748,5.762336651,19.32451752,4.10723696,18.00851447,138.3483435,12.47673752,352.6321144,Clayey,kidneybeans,NPK
0.546264841,16.50283366,5.897773189,21.25925023,2.748732203,22.52659347,170.0610266,14.01741582,322.8090657,Clayey,kidneybeans,NPK
0.583598012,14.52723287,5.987699013,16.43364688,4.638743188,18.3026277,130.7503741,9.622534652,339.5218533,Sandy,kidneybeans,Vermicompost
1.119597421,10.74120068,5.772612065,20.04270861,18.00045888,22.87395407,313.3491825,8.910358076,412.6927658,Loamy,kidneybeans,Compost
0.490895294,14.19609571,5.948983993,21.26382048,3.185940161,21.24164076,126.0247487,7.485551904,320.6356974,Loamy,kidneybeans,Compost
0.517329432,28.66003183,5.813061282,18.44731094,4.745807525,21.80874705,129.684074,9.157234609,346.1159448,Loamy,kidneybeans,Compost
0.505643704,15.99820452,5.764009636,20.20514146,3.848483183,18.52009078,160.8105455,17.55092921,378.4817986,Clayey,kidneybeans,NPK
0.62502429,10.08382479,5.833438363,23.98302442,4.198899673,23.88082247,251.550052,13.71300173,239.1236162,Loamy,kidneybeans,Compost
0.654922666,13.96037813,5.930626361,20.51716429,4.256771453,23.42957323,251.0951923,13.97381699,242.493786,Sandy,kidneybeans,Vermicompost
0.741459592,23.00091701,5.64471859,19.03420937,4.802135548,18.29552283,342.0608004,13.21781135,360.3790789,Loamy,kidneybeans,Compost
0.516019738,16.65120416,5.486222401,17.51840406,2.991756921,20.72309053,166.5097715,14.42021789,344.5155655,Clayey,kidneybeans,NPK
0.51799339,20.70331557,5.948788316,17.65663091,4.17465223,20.02121557,134.8641084,11.39894509,254.4106375,Sandy,kidneybeans,DAP
0.545486528,26.82163373,5.702947849,19.32112667,2.981197581,20.70513202,163.3789271,16.35594244,396.0289412,Clayey,kidneybeans,NPK
0.563789692,14.53252135,5.909878355,20.85529511,4.066906174,22.5926671,251.6684849,15.58761332,397.048951,Clayey,kidneybeans,NPK
0.399435405,28.24710409,5.942568029,16.34110812,0.439516189,18.09754862,251.7203063,15.79290092,376.7613403,Loamy,kidneybeans,Compost
0.611172075,28.36599607,5.676303717,15.93692072,6.901297617,19.95387162,340.4796487,13.50765417,388.6521164,Loamy,kidneybeans,Compost
0.351960006,12.37078196,5.671654838,18.48561049,1.041368871,18.43967537,166.5816391,16.46406768,392.6850344,Loamy,kidneybeans,Compost
0.474773099,26.15214006,5.675682622,17.89618754,7.587493438,23.94389916,222.9639424,14.0878734,399.0322597,Clayey,kidneybeans,NPK
1.085597268,29.55498218,5.694499795,24.73920255,17.93738707,19.97068767,103.911005,15.55102031,393.7394382,Clayey,kidneybeans,NPK
0.225784611,15.99751987,5.736186572,19.84741722,4.227388715,24.99388804,161.0034928,16.14068548,394.1405423,Loamy,kidneybeans,Compost
0.451439349,21.09089494,5.841621796,22.35822323,2.849291952,21.11508783,231.5330232,15.4426234,393.1436748,Sandy,kidneybeans,DAP
0.511607264,25.99052295,5.776605926,21.0368607,4.785522847,24.02569111,314.5444085,14.33321244,396.8031258,Sandy,kidneybeans,DAP
1.054600264,22.57058852,5.63638928,15.12065819,18.02937204,19.2788205,193.0373402,14.15423794,397.5936312,Sandy,kidneybeans,DAP
0.45407288,11.8790091,5.943245211,21.85352004,3.294058747,21.140333,185.3218904,14.47632822,379.3324918,Loamy,kidneybeans,Compost
0.585546058,29.13422455,5.896143578,21.36230174,4.668934628,25.64746326,184.257089,14.31275265,392.7419936,Clayey,kidneybeans,NPK
0.560365786,15.19902615,5.822728194,20.53151642,3.869985707,16.6934308,184.7585777,12.5695782,392.9848154,Sandy,kidneybeans,Vermicompost
0.647417383,24.56063377,5.499261046,16.37247323,4.188602502,21.29893468,189.4130149,9.460414525,388.5174419,Clayey,kidneybeans,NPK
0.609783416,16.41881953,5.8501571,18.93684219,4.156700376,21.09609052,190.5863761,1.10473599,391.0881242,Loamy,kidneybeans,Compost
0.719161588,16.23650937,5.743597025,20.8928755,4.620285146,21.1957556,189.5674075,8.382722148,394.3028349,Clayey,kidneybeans,NPK
0.497347177,29.78319144,5.520376175,19.80796045,2.946354405,24.18733333,190.7384159,9.27428609,392.8501967,Loamy,kidneybeans,Compost
0.507320187,19.88941942,5.964140971,21.2222959,4.170343408,24.07805934,173.2813445,12.14628704,384.5269915,Clayey,kidneybeans,NPK
0.387385165,26.82543458,5.692198686,15.86218347,0.549394921,22.44453613,178.0007379,15.09952927,395.9239829,Clayey,kidneybeans,NPK
0.589850473,27.77960281,5.879818208,19.85252976,6.969004133,21.82102196,192.2706908,9.406572595,392.044314,Clayey,kidneybeans,NPK
0.37158501,26.16895638,5.593755518,21.39358868,1.004457895,19.13718587,184.5528775,8.851388983,389.6112692,Loamy,kidneybeans,Compost
0.513509365,20.53239119,5.676551886,22.7735204,7.471994704,22.87727852,187.0544407,6.659178362,391.1259302,Loamy,kidneybeans,Compost
1.054530401,16.08177235,5.774477036,24.90106296,17.90320728,19.86617908,184.6772091,9.933569885,391.2357918,Loamy,kidneybeans,Compost
0.187461261,15.75641269,5.656040927,19.25421103,4.212489788,26.31000044,189.6600204,17.08653015,393.9425947,Sandy,kidneybeans,Vermicompost
0.512585992,21.3805956,5.960128062,21.1943034,2.724752133,18.66152268,190.39614,13.15382493,397.4142781,Sandy,kidneybeans,DAP
0.550313626,12.08586216,5.98418072,19.83456184,4.616008265,24.27485532,187.4909242,14.38701117,385.4305977,Clayey,kidneybeans,NPK
1.135648984,22.46267946,5.475807379,17.71052756,18.05109981,19.45855085,171.4640253,12.57806601,397.2964859,Clayey,kidneybeans,NPK
0.515869363,18.41625189,5.613654095,16.29327429,3.10190124,24.28090909,169.4365776,14.72543814,397.5647024,Sandy,kidneybeans,Vermicompost
